Id-Player,Liga,Vereinsname
1271610,Senioren 40+ Meister,FC Herrliberg (11057)
1268586,Youth League C,FR Soccer (11071)
706772,"Frauen 2. Liga, Frauen 3. Liga, Nationalliga B (Frauen)",FC Schlieren (11045)
962672,Junioren C 1. Stärkeklasse,FC Kilchberg-Rüschlikon (11027)
686592,Junioren B 1. Stärkeklasse,FC Neftenbach (11062)
958538,Junioren C 2. Stärkeklasse,Cholfirst United (11122)
1234996,Juniorinnen C,FC Glattal Dübendorf (11086)
992654,Juniorinnen B,FC Wiedikon ZH (11494)
637181,"Junioren B 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Stein am Rhein (11107)
608697,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",FC Schlieren (11045)
1129646,"3. Liga, 5. Liga, Junioren B 1. Stärkeklasse",FC Elgg (11013)
1137779,"4. Liga, Senioren 30+",FC Greifensee (11056)
660952,Junioren C 1. Stärkeklasse,FC Wald (11052)
992888,4. Liga,FC Küsnacht (11030)
727981,Senioren 50+/7,FC Kloten (11028)
724491,4. Liga,FC Russikon (11074)
949921,"Junioren B Promotion, Junioren C 1. Stärkeklasse",FC Wald (11052)
718539,Junioren B 2. Stärkeklasse,FC Witikon (11496)
1158684,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse, Youth League B",FC Küsnacht (11030)
1164623,"U-18 (Frauen), U-18 Women's Cup, U-20 (Frauen)",GC Frauenfussball (11705)
731517,Senioren 40+ (7/7),FC Richterswil (11041)
762692,Junioren C 2. Stärkeklasse,FC Glattal Dübendorf (11086)
1168837,"Junioren B 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Buchs-Dällikon (11473)
362767,Juniorinnen C,FC Männedorf (11033)
1322249,Junioren C 1. Stärkeklasse,FC Wülflingen (11264)
370701,Frauen 3. Liga,FC Embrach (11266)
335022,Junioren B 1. Stärkeklasse,FC Rot Weiss Winikon (11085)
317987,"3. Liga, 4. Liga",SC Zollikon (11066)
324801,Junioren A Promotion,FC Glattfelden (11022)
287787,"5. Liga, Senioren 30+ Promotion",FC Dardanët Schaffhausen (11123)
61156,Junioren C Promotion,FC Stäfa 1895 (11047)
1222938,2. Liga,FC Wald (11052)
263509,Junioren B 1. Stärkeklasse,FC Elgg (11013)
265725,Junioren C 1. Stärkeklasse,FC Unterstrass (11492)
261673,Frauen 4. Liga,FC Ellikon Marthalen (11014)
1169263,"Junioren A Promotion, Junioren B 1. Stärkeklasse",FC Männedorf (11033)
1165563,Senioren 30+ Meister,FC Bassersdorf (11070)
1255928,3. Liga,Racing Club ZH (11485)
1177367,"Junioren A Promotion, Junioren B 1. Stärkeklasse",FC Mönchaltorf (11035)
182666,4. Liga,FC Richterswil (11041)
1177384,3. Liga,SC Siebnen (11746)
200820,Junioren B 1. Stärkeklasse,FC Zürich-Affoltern (11467)
805315,Junioren C Promotion,FC Schwamendingen (11487)
806011,Senioren 40+,FC Rüti (11044)
932139,"Juniorinnen B, Juniorinnen C",FC Rafzerfeld (11100)
787339,Junioren C 2. Stärkeklasse,FC Oetwil-Geroldswil (11079)
808353,Junioren B Promotion,FC Glattbrugg (11021)
235964,Senioren 40+ Promotion,SV Rümlang (11043)
204036,Junioren C Promotion,FC Männedorf (11033)
216702,Junioren B 1. Stärkeklasse,FC Wiedikon ZH (11494)
1248513,3. Liga,FC Witikon (11496)
829107,"4. Liga, Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Rüti (11044)
912323,"Frauen 3. Liga, Juniorinnen B",FC Einsiedeln (11712)
815007,"5. Liga, Junioren B Promotion",FC Blue Stars ZH (11472)
831224,Frauen 3. Liga,FC Unterstrass (11492)
830596,Junioren C 1. Stärkeklasse,FR Black (11538)
1354627,"Junioren B 1. Stärkeklasse, Junioren B Promotion",FC Blue Stars ZH (11472)
889833,"4. Liga, Junioren B 1. Stärkeklasse",FC Stammheim (11269)
1349051,"4. Liga, Junioren B 1. Stärkeklasse",SC Wipkingen ZH (11495)
76289,Senioren 40+ Promotion,FC Tössfeld (11261)
-257,Junioren C Promotion,FC Oberglatt (11036)
115167,Junioren A,Centro Lusitano Zurich (11523)
863330,4. Liga,NK Croatia ZH (11524)
866762,Junioren B 1. Stärkeklasse,SC Siebnen (11746)
2155,Senioren 40+,FC Rüti (11044)
888853,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Neftenbach (11062)
1388023,Junioren C 2. Stärkeklasse,FC Engstringen (11015)
898418,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Glattal Dübendorf (11086)
125105,"Junioren A Promotion, Junioren B 1. Stärkeklasse",FC Mönchaltorf (11035)
138521,Junioren C 1. Stärkeklasse,FC Herrliberg (11057)
1346072,"Frauen 3. Liga, Juniorinnen B",FC Regensdorf (11040)
117257,4. Liga,FC United Zürich (11517)
544149,4. Liga,FC Bäretswil (11067)
1302272,Senioren 30+ Promotion,FC Neftenbach (11062)
1014370,Juniorinnen B,FC Wallisellen (11053)
498480,"Junioren B 1. Stärkeklasse, Junioren C 2. Stärkeklasse",SV Rümlang (11043)
184570,Junioren C 1. Stärkeklasse,FC Räterschen (11039)
1175349,Juniorinnen C,FC Adliswil (11001)
1176922,Junioren C 2. Stärkeklasse,FC Oberrieden (11078)
1176585,Junioren C 2. Stärkeklasse,FC Effretikon (11502)
824276,Frauen 30+ (7v7),FC Schlieren (11045)
1062885,Junioren C 1. Stärkeklasse,Sporting Club Schaffhausen (11114)
1035120,Junioren A Promotion,FC Mönchaltorf (11035)
1050159,Frauen 30+ (7v7),FC Bauma (11003)
1057759,Juniorinnen B,FC Wiedikon ZH (11494)
1316674,"2. Liga, 4. Liga",SV Rümlang (11043)
3943,"Frauen 3. Liga, Juniorinnen B",FC Regensdorf (11040)
462781,Senioren 40+ (7/7),FC Kempttal (11026)
197111,"3. Liga, 5. Liga",FC Wiesendangen (11265)
199629,Junioren C Promotion,FC Wädenswil (11051)
806774,2. Liga,FC Wädenswil (11051)
818112,Junioren B 2. Stärkeklasse,FC Feusisberg-Schindellegi (11749)
860922,Junioren C 2. Stärkeklasse,FC Brüttisellen-Dietlikon (11005)
181928,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Embrach (11266)
478996,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Wülflingen (11264)
531322,Junioren A Promotion,FC Volketswil (11075)
537630,"Junioren A Promotion, Junioren B 1. Stärkeklasse",FC Hinwil (11023)
540886,"4. Liga, 5. Liga",FC Fällanden (11017)
570145,4. Liga,FC Oetwil-Geroldswil (11079)
570028,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",FC Küsnacht (11030)
1089059,Frauen 2. Liga,FC Schlieren (11045)
450723,Junioren C 2. Stärkeklasse,FC Lionem ZH (11551)
456146,Junioren C 2. Stärkeklasse,FC Zürich-Affoltern (11467)
1015263,"5. Liga, Senioren 30+ Promotion",FC Dardanët Schaffhausen (11123)
1022076,Frauen 4. Liga,FC Oerlikon/Polizei ZH (11544)
1027190,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Glattfelden (11022)
589182,Junioren B 1. Stärkeklasse,FC Affoltern a/A (11002)
221092,Juniorinnen C,FC Dielsdorf (11008)
226867,"3. Liga, Senioren 30+ Promotion",FC Schwamendingen (11487)
932425,3. Liga,SC Siebnen (11746)
936720,"3. Liga, Senioren 30+ Meister",FC Witikon (11496)
30409,Senioren 30+ Meister,FC Tössfeld (11261)
1199249,"Junioren A Promotion, Junioren B Promotion",SC Veltheim (11262)
191276,"Junioren C 2. Stärkeklasse, Junioren C Promotion",FC Oetwil-Geroldswil (11079)
446629,Junioren C 1. Stärkeklasse,FC Rot Weiss Winikon (11085)
557791,Junioren B 2. Stärkeklasse,FC Bassersdorf (11070)
996334,Junioren C 2. Stärkeklasse,FC Weisslingen (11054)
44661,Junioren C Promotion,FC Stäfa 1895 (11047)
1101035,Senioren 40+,FC Embrach (11266)
1104754,Junioren C 2. Stärkeklasse,FC Rafzerfeld (11100)
1109411,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Herrliberg (11057)
801252,4. Liga,FC Gossau (11076)
756024,4. Liga,FC Meilen (11034)
757395,Junioren C 1. Stärkeklasse,FC Wollishofen (11497)
758770,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",FC Gossau (11076)
920301,2. Liga,FC Wald (11052)
213516,"Junioren A Promotion, Junioren B Promotion",SC Veltheim (11262)
219014,Senioren 50+/7,FC Republika Srpska (11539)
1123212,"3. Liga, 5. Liga",SC Winterthur United (11256)
55140,Junioren C 1. Stärkeklasse,FC Urdorf (11069)
587812,Junioren C 1. Stärkeklasse,FC Rüti (11044)
1335051,4. Liga,SV Seebach ZH (11488)
371274,Juniorinnen B,FC Unterstrass (11492)
1241948,Junioren C Promotion,FC Tössfeld (11261)
995386,"2. Liga, Junioren B Promotion",FC Glattbrugg (11021)
994793,4. Liga,FC Regensdorf (11040)
43088,3. Liga,FC Töss (11260)
649644,Junioren C 2. Stärkeklasse,FC Stein am Rhein (11107)
651870,Senioren 50+/7,FC Wallisellen (11053)
659225,Junioren C 1. Stärkeklasse,FC Altstetten (11469)
260295,Junioren C 2. Stärkeklasse,FC Oberrieden (11078)
948360,"Juniorinnen B, Juniorinnen C",FC Wallisellen (11053)
951602,Frauen 3. Liga,FC Wiedikon ZH (11494)
950219,"Junioren B Promotion, Junioren C Promotion",FC Blue Stars ZH (11472)
953610,Junioren B 1. Stärkeklasse,FC Embrach (11266)
731488,Frauen 4. Liga,FC Horgen (11024)
35661,Junioren C 2. Stärkeklasse,FC Mönchaltorf (11035)
789507,Junioren C 1. Stärkeklasse,FR Soccer (11071)
794843,Junioren C 1. Stärkeklasse,FC Effretikon (11502)
799663,5. Liga,FC Kempttal (11026)
272637,Frauen 4. Liga,FC Wetzikon (11055)
1288158,4. Liga,FC Stein am Rhein (11107)
712439,Juniorinnen C,FC Räterschen (11039)
772404,Frauen 3. Liga,FC Glattfelden (11022)
779334,Junioren C 1. Stärkeklasse,FC Adliswil (11001)
1262034,Junioren C 1. Stärkeklasse,FC Neftenbach (11062)
238688,Senioren 50+/7,FC Richterswil (11041)
252262,"3. Liga, 4. Liga",FC Hinwil (11023)
954229,Junioren B 1. Stärkeklasse,FC Horgen (11024)
347341,"3. Liga, Senioren 30+",FC Albania (11545)
348531,"2. Liga, Senioren 30+ Promotion",FC Unterstrass (11492)
1320309,Junioren C 2. Stärkeklasse,FC Dielsdorf (11008)
17017,Junioren C 1. Stärkeklasse,FC Fällanden (11017)
290351,Juniorinnen C,FC Küsnacht (11030)
291763,2. Liga,FC Unterstrass (11492)
304732,4. Liga,FC Kempttal (11026)
991824,Junioren B 2. Stärkeklasse,FC Männedorf (11033)
1235020,"Juniorinnen B, Juniorinnen C",FC Phönix Seen (11258)
668098,Junioren B 1. Stärkeklasse,FC Schlieren (11045)
680464,Junioren B 1. Stärkeklasse,FC Embrach (11266)
1219607,Juniorinnen C,FC Schlieren (11045)
1146050,Junioren C 1. Stärkeklasse,FC Langnau a/A (11032)
743735,Juniorinnen C,FC Phönix Seen (11258)
744072,Junioren C Promotion,FC Stäfa 1895 (11047)
1165431,Junioren C 1. Stärkeklasse,FC Rafzerfeld (11100)
263411,Senioren 50+/7,FC Horgen (11024)
267839,"3. Liga, 4. Liga",FC Oerlikon/Polizei ZH (11544)
29220,"Senioren 40+ Promotion, Senioren 50+/7",FC Brüttisellen-Dietlikon (11005)
842018,Junioren B 2. Stärkeklasse,FC Wülflingen (11264)
91049,3. Liga,FC Thayngen (11108)
137973,Senioren 30+ Promotion,FC Schwamendingen (11487)
139134,Junioren C Promotion,FC Schwamendingen (11487)
48628,Senioren 30+ Promotion,FC Regensdorf (11040)
1355796,"Junioren A Promotion, Junioren C 1. Stärkeklasse",FC Hinwil (11023)
1358955,5. Liga,FC Brasil Suisse (11537)
1362955,Junioren C 1. Stärkeklasse,FC Regensdorf (11040)
153320,Juniorinnen B,FC Rüti (11044)
105988,4. Liga,FC Mezopotamya (11546)
100922,"4. Liga, Senioren 30+",Racing Club ZH (11485)
155019,"5. Liga, Junioren B 2. Stärkeklasse",Cholfirst United (11122)
156677,Senioren 40+,FC Dielsdorf (11008)
157652,Juniorinnen C,FC Egg (11012)
159685,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Affoltern a/A (11002)
159386,3. Liga,FC Kilchberg-Rüschlikon (11027)
147021,"4. Liga, Senioren 30+ Meister",FC Oetwil-Geroldswil (11079)
1355752,Juniorinnen C,FC Rüti (11044)
526880,Junioren C 1. Stärkeklasse,FC Richterswil (11041)
523668,"4. Liga, Junioren B 1. Stärkeklasse",FC Stammheim (11269)
135080,Juniorinnen C,FC Oberglatt (11036)
134460,"5. Liga, Junioren B 1. Stärkeklasse",FC Zürich-Affoltern (11467)
90406,Youth League B,FC Küsnacht (11030)
12159,Juniorinnen C,FC Wiesendangen (11265)
1211866,5. Liga,SC Winterthur United (11256)
844622,Junioren C 2. Stärkeklasse,FC Oetwil am See (11072)
844792,4. Liga,Club Reggina Svizzera (11272)
906937,"5. Liga, Senioren 30+",FC Meilen (11034)
907756,"Junioren B 2. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Birmensdorf (11004)
906159,5. Liga,FC Glattal Dübendorf (11086)
97862,"Junioren B 1. Stärkeklasse, Junioren B Promotion",FC Wädenswil (11051)
264634,Juniorinnen C,FC Herrliberg (11057)
1162728,Junioren C Promotion,FC Regensdorf (11040)
738353,2. Liga,FC Bassersdorf (11070)
967043,5. Liga,CCD Lautaro-Chile (11525)
966730,"4. Liga, 5. Liga, Senioren 30+",FC Stammheim (11269)
963124,Juniorinnen C,FC Hinwil (11023)
959378,Junioren C 2. Stärkeklasse,FC Buttikon (11707)
959935,Junioren C Promotion,FC Tössfeld (11261)
957123,2. Liga,SC Veltheim (11262)
286617,Junioren C 2. Stärkeklasse,FC Dielsdorf (11008)
282750,4. Liga,FC Stammheim (11269)
277949,Senioren 50+/7,FC Embrach (11266)
1148440,Senioren 30+,FC Industrie Turicum (11552)
1225433,4. Liga,FC Egg (11012)
1220598,4. Liga,FC Neftenbach (11062)
1219442,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC United Zürich (11517)
943236,U-20 (Frauen),GC Frauenfussball (11705)
680090,Frauen 4. Liga,FC Wallisellen (11053)
678817,Juniorinnen C,FC Volketswil (11075)
664841,Junioren B 1. Stärkeklasse,SV Rümlang (11043)
303156,"Junioren C 2. Stärkeklasse, Juniorinnen C",FC Affoltern a/A (11002)
58557,Junioren C 2. Stärkeklasse,FC Bäretswil (11067)
298590,Junioren C 1. Stärkeklasse,FC Egg (11012)
39308,2. Liga,FC Gossau (11076)
39466,4. Liga,FC Langnau a/A (11032)
707296,"4. Liga, Junioren B 1. Stärkeklasse",FC Neftenbach (11062)
16728,"Frauen 3. Liga, Juniorinnen B",FC Pfäffikon (11037)
1141069,Juniorinnen C,FC Herrliberg (11057)
1136497,Junioren B 1. Stärkeklasse,US Avellino Zurigo (11522)
1130936,3. Liga,FC Engstringen (11015)
368760,5. Liga,VFC Neuhausen 90 (11103)
361340,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Bassersdorf (11070)
328885,Junioren C 1. Stärkeklasse,FC Richterswil (11041)
326750,Junioren C 1. Stärkeklasse,FC Richterswil (11041)
318537,Youth League A,FC Unterstrass (11492)
317448,4. Liga,FC Effretikon (11502)
313461,"Juniorinnen B, Juniorinnen C",FC Witikon (11496)
618684,Senioren 50+/7,FC Galatasaray (11518)
614490,"Junioren C 2. Stärkeklasse, Junioren C Promotion",FC Pfäffikon (11037)
42119,"4. Liga, 5. Liga",FC Buchs-Dällikon (11473)
615040,Junioren C 2. Stärkeklasse,FC Glattal Dübendorf (11086)
608654,4. Liga,FC Dielsdorf (11008)
608717,Juniorinnen C,FC Räterschen (11039)
607612,Nationalliga B (Frauen),FC Schlieren (11045)
604279,Junioren C 2. Stärkeklasse,FC Schwamendingen (11487)
62825,Junioren C 2. Stärkeklasse,FC Engstringen (11015)
229423,Junioren C Promotion,FC Wetzikon (11055)
1250054,Youth League B,FC Stäfa 1895 (11047)
1288135,"3. Liga, 4. Liga",FC Töss (11260)
1286886,Senioren 50+/7,FC Wiedikon ZH (11494)
1275990,Junioren C 2. Stärkeklasse,FC Schleitheim (11111)
1261787,Junioren B 2. Stärkeklasse,FC Wetzikon (11055)
272810,"2. Liga, 4. Liga",FC Wollishofen (11497)
798397,Juniorinnen C,FC Brüttisellen-Dietlikon (11005)
788487,"5. Liga, Senioren 30+",NK Hajduk ZH (11533)
787573,Juniorinnen C,FC Oberglatt (11036)
781053,"4. Liga, Senioren 30+ Promotion",NK Croatia ZH (11524)
729115,Junioren C 1. Stärkeklasse,FC Wiesendangen (11265)
259019,Junioren C 1. Stärkeklasse,FC Richterswil (11041)
975481,Juniorinnen C,FC Horgen (11024)
657389,U-16 (Frauen),FC Oerlikon/Polizei ZH (11544)
654005,"Senioren 40+ Promotion, Senioren 50+/7",FC Stäfa 1895 (11047)
642653,5. Liga,FC Glattfelden (11022)
8312,"4. Liga, 5. Liga, Senioren 30+",FC Buttikon (11707)
1242796,4. Liga,FC Brasil Suisse (11537)
1100401,"Senioren 30+ Promotion, Senioren 40+ Meister",Grasshopper Club Zürich (11476)
19481,"Frauen 4. Liga, Juniorinnen B",FC Volketswil (11075)
375774,Junioren C 2. Stärkeklasse,FC Zürich-Affoltern (11467)
373015,Juniorinnen C,FC Dielsdorf (11008)
4452,"4. Liga, 5. Liga",FC Wallisellen (11053)
2251,"2. Liga, Youth League A",FC Wiedikon ZH (11494)
632053,"Senioren 40+ Promotion, Senioren 50+/7",FC Affoltern a/A (11002)
627071,"Senioren 40+, Senioren 50+/11",BC Albisrieden (11542)
624151,Senioren 50+/7,FC Zürich-Affoltern (11467)
587598,3. Liga,FC Schwamendingen (11487)
576746,3. Liga,FC Kloten (11028)
392324,Frauen 3. Liga,SC Veltheim (11262)
392453,Junioren C 1. Stärkeklasse,FC Hinwil (11023)
1124329,"3. Liga, Junioren A Promotion, Junioren B 1. Stärkeklasse",FC Mönchaltorf (11035)
221842,"Frauen 4. Liga, Juniorinnen B",FC Adliswil (11001)
207769,Junioren A,FC Greifensee (11056)
204373,Juniorinnen C,FC Wald (11052)
201708,Junioren C 1. Stärkeklasse,FC Greifensee (11056)
1247153,"Junioren B 1. Stärkeklasse, Junioren C 2. Stärkeklasse",SC Zollikon (11066)
755295,4. Liga,FC Pfäffikon (11037)
750852,Senioren 40+ (7/7),FC Oetwil-Geroldswil (11079)
746293,"Senioren 40+ Meister, Senioren 50+/11",Grasshopper Club Zürich (11476)
802486,Juniorinnen B,FC Horgen (11024)
1107873,5. Liga,FC Einsiedeln (11712)
43367,Frauen 3. Liga,FC Regensdorf (11040)
598840,Junioren C 2. Stärkeklasse,FC Hinwil (11023)
566007,"4. Liga, Senioren 30+",FC Bauma (11003)
562869,"Junioren B 2. Stärkeklasse, Junioren C 2. Stärkeklasse, Junioren C Promotion",FC Affoltern a/A (11002)
558969,4. Liga,FC Meilen (11034)
553359,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",FC Küsnacht (11030)
1078289,Juniorinnen B,FC Herrliberg (11057)
442980,Juniorinnen B,FC Richterswil (11041)
194952,Junioren B Promotion,FC Stäfa 1895 (11047)
891923,Junioren C 2. Stärkeklasse,FC Dielsdorf (11008)
838753,Junioren B 1. Stärkeklasse,SC Veltheim (11262)
837754,Senioren 50+/7,AC Palermo (11514)
836347,Junioren B 2. Stärkeklasse,FC Meilen (11034)
935696,Junioren C 1. Stärkeklasse,FC Unterstrass (11492)
230703,"3. Liga, 4. Liga",FC Oberwinterthur (11257)
224651,Junioren C 1. Stärkeklasse,FC Kempttal (11026)
223355,"Frauen 4. Liga, Juniorinnen C",FC Affoltern a/A (11002)
441806,Junioren C 2. Stärkeklasse,FC Herrliberg (11057)
403764,4. Liga,FC Birmensdorf (11004)
404227,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Wollishofen (11497)
402043,Junioren C 1. Stärkeklasse,SC Veltheim (11262)
1237433,3. Liga,FC Wiesendangen (11265)
589340,3. Liga,FC Wädenswil (11051)
589961,Junioren B 1. Stärkeklasse,FC Oberrieden (11078)
1022561,4. Liga,FC Wallisellen (11053)
1015297,"Junioren B 2. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Birmensdorf (11004)
449799,Juniorinnen C,FC Birmensdorf (11004)
1087737,2. Liga,FC Herrliberg (11057)
570481,"2. Liga, 4. Liga",FC Wiedikon ZH (11494)
570484,"3. Liga, Senioren 30+ Meister",FC Republika Srpska (11539)
571183,Juniorinnen B,FC Blue Stars ZH Frauen 1968 (11562)
565710,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Fehraltorf (11018)
531093,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",FC Schlieren (11045)
485525,"Junioren B 2. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Oetwil am See (11072)
484509,Senioren 30+ Promotion,NK Croatia ZH (11524)
479989,Juniorinnen C,FC Blue Stars ZH Frauen 1968 (11562)
183036,"3. Liga, 5. Liga",FC Herrliberg (11057)
180132,Junioren C 2. Stärkeklasse,SC Hegi Winterthur (11267)
174038,5. Liga,FC Embrach (11266)
164900,5. Liga,FC Wallisellen (11053)
855300,Junioren C 1. Stärkeklasse,FR Black (11538)
854692,"3. Liga, 4. Liga",FC Töss (11260)
908123,"Senioren 40+ (7/7), Senioren 50+/7",FC Meilen (11034)
806310,Juniorinnen C,FC Urdorf (11069)
806945,4. Liga,FC Wiedikon ZH (11494)
64377,Junioren C 1. Stärkeklasse,FC Zürich-Affoltern (11467)
475776,"Senioren 40+ Meister, Senioren 50+/7",FC Wald (11052)
460912,"3. Liga, Junioren B 1. Stärkeklasse",FC Wetzikon (11055)
1313295,Junioren C 2. Stärkeklasse,FC Rüti (11044)
1312090,"Junioren B 2. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Birmensdorf (11004)
1306217,Frauen 4. Liga,FC Adliswil (11001)
1055942,Junioren B Promotion,FC Oberglatt (11036)
1053419,4. Liga,FC Buttikon (11707)
1046083,Frauen 2. Liga,FC Küsnacht (11030)
1037374,Junioren C Promotion,FC Witikon (11496)
500871,"Junioren B 1. Stärkeklasse, Youth League A",FC Kilchberg-Rüschlikon (11027)
521554,"Juniorinnen B, Juniorinnen C",FC Birmensdorf (11004)
519137,Frauen 4. Liga,FC Volketswil (11075)
518646,4. Liga,FC Unterstrass (11492)
513973,"Senioren 40+ (7/7), Senioren 50+/7",FC Meilen (11034)
512332,4. Liga,FC Rüti (11044)
1074733,2. Liga,FC Stäfa 1895 (11047)
1058829,Junioren B 1. Stärkeklasse,FC Engstringen (11015)
1247192,Junioren C 2. Stärkeklasse,FC Birmensdorf (11004)
1178083,"Junioren C 1. Stärkeklasse, Youth League C",FC Glattbrugg (11021)
188762,"Junioren C 1. Stärkeklasse, Youth League C",FR Black (11538)
499296,Senioren 30+,FC Wädenswil (11051)
492930,4. Liga,FC Zürich-Affoltern (11467)
1009520,3. Liga,FC Schwamendingen (11487)
1003782,"4. Liga, 5. Liga, Junioren B 1. Stärkeklasse",FC Rüti (11044)
164626,Juniorinnen C,FC Wald (11052)
1370426,Junioren B 2. Stärkeklasse,SC Wipkingen ZH (11495)
1369620,Junioren C 1. Stärkeklasse,FC Adliswil (11001)
1366010,Women’s Super League,GC Frauenfussball (11705)
1351605,Junioren C 2. Stärkeklasse,FC Tössfeld (11261)
1387255,3. Liga,FC Srbija ZH (11516)
884444,"5. Liga, Senioren 30+",FC Stammheim (11269)
881871,Junioren C 2. Stärkeklasse,FC Birmensdorf (11004)
879199,"Senioren 40+ Promotion, Senioren 50+/7",SV Rümlang (11043)
875871,"Junioren A Promotion, Junioren C 1. Stärkeklasse",FC Hinwil (11023)
1394989,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Oerlikon/Polizei ZH (11544)
1371460,"Junioren A, Junioren B 2. Stärkeklasse",FC Witikon (11496)
163280,"Frauen 1. Liga, Frauen 3. Liga, Frauen 4. Liga",FC Stäfa 1895 (11047)
1393543,Juniorinnen C,FC Regensdorf (11040)
1376179,Juniorinnen C,FC Oerlikon/Polizei ZH (11544)
1368605,3. Liga,FC Srbija ZH (11516)
116985,"Frauen 3. Liga, Juniorinnen B",FC Neftenbach (11062)
132912,"Senioren 40+ (7/7), Senioren 50+/7",FC Oetwil-Geroldswil (11079)
92140,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Herrliberg (11057)
88504,Junioren A Promotion,FC Männedorf (11033)
146885,Juniorinnen C,FC Wiesendangen (11265)
146019,Junioren C 2. Stärkeklasse,FC Langnau a/A (11032)
139391,Junioren B 1. Stärkeklasse,FC Wetzikon (11055)
1046,Junioren C 1. Stärkeklasse,FR Soccer (11071)
1361085,Junioren B 2. Stärkeklasse,FC Wetzikon (11055)
531214,"Junioren C 1. Stärkeklasse, Junioren C Promotion",FC Oerlikon/Polizei ZH (11544)
528891,Junioren C 1. Stärkeklasse,SC Veltheim (11262)
517986,"Junioren C 1. Stärkeklasse, Junioren C Promotion",FC Regensdorf (11040)
878729,Junioren C 2. Stärkeklasse,FC Wiedikon ZH (11494)
879737,"4. Liga, Senioren 30+",FC Oberwinterthur (11257)
882237,Juniorinnen C,FC Urdorf (11069)
126280,Senioren 40+ (7/7),FC Zürich-Affoltern (11467)
129213,Junioren C 2. Stärkeklasse,FC Pfäffikon (11037)
131524,Youth League A,FC Kilchberg-Rüschlikon (11027)
132757,Juniorinnen B,FC Neftenbach (11062)
901582,"Frauen 2. Liga, Frauen 30+ (7v7)",FC Schlieren (11045)
901420,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Rot Weiss Winikon (11085)
906132,Junioren C Promotion,FC Schaffhausen (11105)
840666,"Frauen 4. Liga, Juniorinnen B",FC Regensdorf (11040)
843636,Senioren 30+ Meister,BC Albisrieden (11542)
185279,Junioren B 2. Stärkeklasse,FC Wülflingen (11264)
188517,Junioren B Promotion,FC Unterstrass (11492)
188241,Junioren C 2. Stärkeklasse,FC Herrliberg (11057)
190994,Junioren B 1. Stärkeklasse,BC Albisrieden (11542)
447267,"Junioren C 1. Stärkeklasse, Junioren C Promotion",FC Volketswil (11075)
53103,4. Liga,FC Brüttisellen-Dietlikon (11005)
452000,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Witikon (11496)
453497,"2. Liga, 4. Liga",FC Einsiedeln (11712)
1018473,4. Liga,FC Dielsdorf (11008)
1019628,"Junioren B Promotion, Youth League C",FC Kilchberg-Rüschlikon (11027)
1021528,"Junioren B 2. Stärkeklasse, Junioren C 1. Stärkeklasse, Junioren C Promotion",FC Schlieren (11045)
1026850,Junioren B 1. Stärkeklasse,FC Hinwil (11023)
1316338,Junioren B 2. Stärkeklasse,FC Räterschen (11039)
1318092,Junioren C 2. Stärkeklasse,FC Oetwil-Geroldswil (11079)
457746,Junioren C 1. Stärkeklasse,FR Soccer (11071)
457163,"2. Liga, 3. Liga",FC Stäfa 1895 (11047)
459672,Frauen 3. Liga,SC Wipkingen ZH (11495)
462887,Senioren 30+,FC Newborn (11117)
468327,Junioren C 2. Stärkeklasse,FC Herrliberg (11057)
473247,5. Liga,FC Schlieren (11045)
426803,Senioren 50+/7,Unione Sportiva Calabrese (11009)
431400,Junioren B 2. Stärkeklasse,FC Birmensdorf (11004)
